小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
八竟路工艺品一条街,(章贡区老城区)八竟路工艺品一条街,5628,塔楼,30元/平米/月,暂无信息,南昌联发置业有限公司,1栋,8户
厚德路15号,(章贡区老城区)厚德路15号,5128,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
瑞都名苑,(南康区南康区)工业大道322号,4603,塔楼,暂无信息,暂无信息,暂无信息,5栋,260户
801厂北区,(章贡区老城区)云山路801厂北区,5206,板楼/平房,0.5至0.6元/平米/月,赣州全成物业有限公司,赣州航城置业有限公司,21栋,630户
黄屋坪路3号,(章贡区老城区)黄屋坪路3号,5294,平房,暂无信息,暂无信息,暂无信息,1栋,30户
警苑,(章贡区老城区)东阳山路21-2号,5782,塔楼,0.5元/平米/月,暂无信息,河南中中置业集团有限公司,1栋,64户
贛南師範大學教职工公寓,(章贡区蓉江新区)尚学大道赣南师范大学教职工公寓,5253,塔楼,0.3元/平米/月,无,暂无信息,35栋,1008户
东阳山路41号巷,(章贡区老城区)东阳山路41号巷,6290,平房,30元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,35户
大公路96号,(章贡区老城区)大公路96号,4481,塔板结合,1.2元/平米/月,暂无信息,赣州宝义置业有限公司,2栋,72户
大公路69号,(章贡区老城区)大公路69号,5653,塔板结合,1元/平米/月,赣州市港源物业管理有限公司,赣州市强盛房地产有限公司,1栋,40户
名特优小区,(南康区南康区)蓝田大道2号,5619,板楼/塔板结合/平房,1至30元/平米/月,暂无信息,赣州昌泰资产管理有限公司,8栋,624户
文清路42号,(章贡区老城区)文清路42号,5567,平房,0.7元/平米/月,暂无信息,宏康房地产开发有限公司,1栋,50户
小南村67号,(章贡区老城区)小南村67号,5818,板楼/平房,0.5元/平米/月,暂无信息,赣州绿地置业有限公司,2栋,120户
厚德路25号,(章贡区老城区)厚德路25号,3998,平房,0.5元/平米/月,暂无信息,赣州绿地置业有限公司,1栋,30户
东郊路93号,(章贡区老城区)东路93号,5186,平房,1元/平米/月,珠海洪福物业有限公司,赣州鑫群置业有限公司,1栋,36户
赣州广播电视大学,(章贡区老城区)黄屋坪路29号,5555,塔楼/平房,2元/平米/月,暂无信息,山西中中房地产开发有限公司,2栋,30户
红旗大道7号巷,(章贡区老城区)红旗大道7号巷,5682,塔楼/平房,2元/平米/月,暂无信息,山西中中房地产开发有限公司,3栋,108户
宏兆花园,(章贡区老城区)大公路108号,5667,板楼,0.5元/平米/月,小区委员会自管,赣州昌泰资产管理有限公司,2栋,50户
桥儿口2号,(章贡区老城区)桥儿口2号,6091,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
天竺山社区,(章贡区老城区)天竺山路41号,4912,板楼/塔板结合,1元/平米/月,暂无信息,中元地产,3栋,126户
东郊路81号,(章贡区老城区)东郊路81号,5364,塔楼,暂无信息,暂无信息,暂无信息,1栋,29户
南北市场,(章贡区黄金开发区)客家大道南北大市场,5407,板楼,1元/平米/月,暂无信息,暂无信息,8栋,40户
铁厂下1号,(章贡区老城区)健康路铁厂下1号,5817,塔板结合,1.6元/平米/月,暂无信息,赣州绿地置业有限公司,3栋,26户
梅林新区,(赣县区赣县区)双龙大道10号,5319,塔楼/板楼/平房,1至2.2元/平米/月,赣州鹏达物业服务有限公司, 重庆汇东房地产开发有限公司,14栋,439户
康居花园,(赣县区赣县区)站前大道康居花园,5120,未知类型,暂无信息,暂无信息,暂无信息,7栋,303户
章贡路38号,(章贡区老城区)章贡路38号,4284,板楼,0.8元/平米/月,暂无信息,无,5栋,214户
瑞祥花園西区,(赣县区赣县区)梅林大街瑞祥花園西区,5537,平房,1元/平米/月,赣州中航物业有限公司,中海地产,5栋,179户
锦绣桃园,(信丰县信丰县)阳明南路231号,5282,塔板结合,1元/平米/月,暂无信息,江苏中江国际房地产公司,5栋,167户
东阳山路22号,(章贡区老城区)东阳山路22号,5256,平房,0.5元/平米/月,暂无信息,赣州航城置业有限公司,1栋,34户
窑下村,(章贡区老城区)章江北大道窑下村,5359,平房,30元/平米/月,暂无信息,赣州昌泰资产管理有限公司,4栋,78户
东阳山路35号,(章贡区老城区)东阳山路35号,5645,塔板结合/平房,1元/平米/月,暂无信息,上海梓赣置业有限公司,2栋,40户
大公路90号,(章贡区老城区)大公路90号,4889,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
张家围路27号,(章贡区老城区)张家围27号,5617,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
通威小区,(章贡区老城区)关刀坪路9号,5691,平房,0.6元/平米/月,暂无信息,宏康房地产开发有限公司,3栋,143户
金岭路6号,(章贡区黄金开发区)金岭路20号,5019,板楼/塔板结合,1元/平米/月,景园物业,西安博家实业,3栋,108户
关刀坪10号院,(章贡区老城区)关刀坪路10号,5394,板楼,0.5元/平米/月,小区委员会自管,合肥万科金湾地产有限公司,2栋,29户
赣州市赣县区林业局,(赣县区赣县区)燕塘路赣州市赣县区林业局,5552,未知类型,暂无信息,暂无信息,暂无信息,4栋,86户
曾家巷,(章贡区老城区)解放路曾家巷,5648,板楼,11元/平米/月,暂无信息,金广物业,1栋,36户
名仕花苑,(瑞金市瑞金市)大塘面巷5号,4122,未知类型,暂无信息,暂无信息,暂无信息,15栋,519户
教育苑A区,(南康区南康区)教育路3号,4936,未知类型,暂无信息,暂无信息,暂无信息,2栋,96户
江边巷20号,(章贡区黄金开发区)江边巷20号,5423,塔板结合,10元/平米/月,赣州天华物业, 重庆桥达茂宸房地产开发有限公司,1栋,32户
福麒山庄,(于都县于都县)爱莲路676号,5072,板楼,11元/平米/月,暂无信息,金广物业,9栋,268户
华丽嘉苑,(瑞金市瑞金市)红都大道262号,4266,平房,1.7元/平米/月,赣州嘉联物业有限公司,赣州航城置业有限公司,3栋,132户
嘉和花园,(信丰县信丰县)解放东路嘉和花园,5124,平房,1.2元/平米/月,暂无信息,赣州国强房地产开发有限公司,12栋,382户
桃江花园,(信丰县信丰县)塔下路18号,5836,塔板结合,0.8元/平米/月,暂无信息,无,1栋,72户
文清花园,(章贡区老城区)大公路文清花园,5119,塔楼/板楼,2.2元/平米/月,暂无信息,赣州航城置业有限公司,2栋,44户
和平路56号,(章贡区老城区)和平路56号,5738,平房,10元/平米/月,暂无信息,赣州航城置业有限公司,2栋,96户
南京路8号,(章贡区老城区)南京路8号,5055,板楼,1.5元/平米/月,暂无信息,赣州宝义置业有限公司,1栋,98户
荷包塘18号,(章贡区老城区)荷包塘18号,5231,平房,暂无信息,暂无信息,暂无信息,1栋,32户
东北路12号,(章贡区老城区)解放街道北京路6-2号,5280,板楼,0.5元/平米/月,暂无信息,赣州绿地置业有限公司,2栋,50户
检苑小区,(章贡区老城区)文清路2附1号,5168,平房,10元/平米/月,暂无信息,赣州宝义置业有限公司,2栋,76户
尚书街5号,(章贡区老城区)尚书街5号,5626,板楼,暂无信息,暂无信息,暂无信息,1栋,28户
现代商城,(南康区南康区)蓉江西路38号,5520,塔板结合,暂无信息,暂无信息,暂无信息,1栋,39户
八一四大道33号小区,(章贡区老城区)八一四大道33号,4266,板楼,0.5元/平米/月,小区委员会自管,暂无信息,7栋,275户
东桥路20号,(章贡区老城区)东桥路20号,5640,平房,暂无信息,暂无信息,暂无信息,1栋,11户
文清路81号,(章贡区老城区)文清路81号,5660,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
福城花苑,(于都县于都县)环城西路l4号,5674,未知类型,暂无信息,暂无信息,暂无信息,6栋,224户
凤仪花园,(于都县于都县)建筑路6号,6137,板楼,暂无信息,暂无信息,暂无信息,6栋,138户
谷山花园,(信丰县信丰县)南山西路谷山花园,4608,未知类型,暂无信息,暂无信息,暂无信息,13栋,387户
文明大道5号,(章贡区老城区)文明大道5号,4798,平房,1元/平米/月,碧桂园物业服务,中海地产,2栋,38户
和平路39号,(章贡区老城区)和平路39号,4510,板楼,0.3元/平米/月,暂无信息,赣州汇和置业有限公司,1栋,29户
宋城路10号,(章贡区黄金开发区)宋城路10号,5351,板楼,暂无信息,暂无信息,赣州绿地置业有限公司,1栋,60户
东桥路7号,(章贡区老城区)东桥路7号,5238,平房,0.5元/平米/月,无物业管理服务,"""浙江富园房地产开发有限公司",1栋,42户
东郊路91号4巷,(章贡区老城区)东郊路91号,5242,板楼,1.4元/平米/月,暂无信息,江西华夏置业有限公司,3栋,114户
营角上15号,(章贡区老城区)营角上15号,5339,平房,0.5元/平米/月,暂无信息,江西华夏置业有限公司,1栋,56户
乐都花园,(于都县于都县)文昌路乐都花园,5239,未知类型,10元/平米/月,暂无信息,暂无信息,14栋,387户
城心花园,(瑞金市瑞金市)红都大道158号,5328,未知类型,暂无信息,暂无信息,暂无信息,2栋,238户
龙鑫花园,(龙南县龙南县)金水大道498号,5580,未知类型,暂无信息,暂无信息,暂无信息,2栋,31户
阳明路18号,(章贡区老城区)阳明路18号,5263,塔板结合,暂无信息,暂无信息,赣州昌泰资产管理有限公司,1栋,42户
景江花园,(信丰县信丰县)新民路13号,4755,未知类型,暂无信息,暂无信息,暂无信息,2栋,120户
爱地金色家园,(信丰县信丰县)迎宾大道爱地金色家园,4861,平房,2元/平米/月,赣州天华物业,赣州航城置业有限公司,7栋,397户
八一四大道1号,(章贡区老城区)八一四大道1号,5169,板楼,0.5元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,28户
西津路3号支巷,(章贡区老城区)西津路3号,4477,塔板结合,2元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,36户
阳光水岸,(于都县于都县)新龙路阳光水岸东区,5725,未知类型,暂无信息,暂无信息,暂无信息,9栋,307户
滨江小区,(于都县于都县)广场西路1号,5666,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,66户
凤鸣阁小区,(宁都县宁都县)凌云中大道8号,4682,未知类型,暂无信息,暂无信息,暂无信息,13栋,382户
文明大道136号巷,(章贡区老城区)文明大道136号巷,4338,板楼,1元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",1栋,78户
健康路19号,(章贡区老城区)健康路19号,4635,平房,暂无信息,健康路19号物业,赣州航城置业有限公司,1栋,48户
生佛坛前3号,(章贡区老城区)生佛坛前3号,4982,板楼,3元/平米/月,暂无信息,山西中中房地产开发有限公司,2栋,63户
东胜山路50号,(章贡区老城区)东胜山路50号,5681,板楼/平房,0.8元/平米/月,暂无信息,暂无信息,2栋,44户
文明大道84号小区,(章贡区老城区)文明大道84号,5738,板楼,1元/平米/月,暂无信息,暂无信息,4栋,94户
赣江路17号,(章贡区老城区)赣江路17号,5045,板楼/平房,0.5元/平米/月,暂无信息,"""温州育英房地产开发有限公司",3栋,88户
大公路55号,(章贡区老城区)大公路55号,5444,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
桃子园39号,(章贡区老城区)桃子园39号,5696,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
东胜山7号,(章贡区老城区)东胜山7号,5369,塔楼,6元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,36户
八一四大道17号,(章贡区老城区)八一四大道17号,5710,塔楼,6元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,64户
文明大道113号巷,(章贡区老城区)文明大道113号巷,5324,板楼,1元/平米/月,暂无信息,中庚集团,1栋,14户
东郊路18号,(章贡区老城区)东郊路18号,5798,塔板结合,10.6元/平米/月,暂无信息,无开发商,1栋,42户
尚书街12号,(章贡区老城区)尚书街12号,5226,未知类型,暂无信息,暂无信息,暂无信息,2栋,26户
商茂北路32号,(章贡区蓉江新区)商茂北路32号,5011,板楼,暂无信息,无物业管理服务,暂无信息,1栋,1户
富苑小区,(章贡区章江新区)章江路12号西门,5494,塔板结合,1元/平米/月,江西燕兴物业管理有限公司,暂无信息,14栋,2004户
渡口路24号,(章贡区老城区)渡口路24号,5686,未知类型,暂无信息,暂无信息,暂无信息,1栋,46户
花生坪10号,(章贡区老城区)花生坪10号,5535,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
印刷厂小区,(章贡区老城区)张家围路26号,4667,平房,暂无信息,暂无信息,暂无信息,3栋,73户
货场路15号,(赣县区赣县区)货场路,4306,板楼,暂无信息,暂无信息,暂无信息,7栋,74户
东山街道商贸城社区,(南康区南康区)金城大街东山街道商贸城社区,4701,未知类型,暂无信息,暂无信息,暂无信息,7栋,73户
解放路17号,(章贡区老城区)解放路17号,5612,塔板结合,暂无信息,暂无信息,暂无信息,1栋,18户
官园里8号,(章贡区老城区)文明大道官园里8号,5665,平房,暂无信息,暂无信息,暂无信息,2栋,20户
赣新大道138号,(赣县区赣县区)赣新大道138号,4549,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
蓉江中路5号,(南康区南康区)蓉江中路5号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
新菜市场路8号,(南康区南康区)新菜市场路8号,5213,未知类型,暂无信息,暂无信息,暂无信息,2栋,34户
赣铝花都,(赣县区赣县区)章贡路58号,5781,未知类型,暂无信息,暂无信息,暂无信息,12栋,397户
虔东大道1号,(章贡区水东)虔东大道1号,4694,平房,暂无信息,暂无信息,暂无信息,2栋,3户
二建公司家属房,(南康区南康区)赣北大道二建公司家属房,5262,板楼,暂无信息,暂无信息,暂无信息,5栋,71户
幸福丽景,(南康区南康区)工业大道幸福丽景,5519,平房,暂无信息,暂无信息,暂无信息,3栋,92户
金煌花园,(信丰县信丰县)嘉定镇山塘路,5450,板楼,暂无信息,暂无信息,暂无信息,3栋,196户
发祥苑小区,(章贡区蓉江新区)潭口大道发祥苑小区,4179,板楼/平房,暂无信息,暂无信息,暂无信息,4栋,104户
东方名苑,(南康区南康区)东一路东方名苑,5682,未知类型,暂无信息,暂无信息,暂无信息,1栋,112户
烟草公司宿舍,(赣县区赣县区)新塘路烟草公司宿舍,5756,未知类型,暂无信息,暂无信息,暂无信息,2栋,13户
上蓝路蓝田一路安置点小区,(南康区南康区)上蓝路蓝田一路安置点小区,4310,塔板结合,暂无信息,暂无信息,暂无信息,1栋,140户
西门上坝小区,(南康区南康区)西门路西门上坝小区,4395,未知类型,暂无信息,暂无信息,暂无信息,8栋,107户
大公路70号,(章贡区老城区)大公路70号,4927,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
水西镇镇府隔壁105国道,(章贡区黄金开发区)水西镇镇府旁105国道,4807,平房,暂无信息,暂无信息,暂无信息,1栋,18户
火车站通站大道,(南康区南康区)火车站通站大道,4512,塔板结合,暂无信息,暂无信息,暂无信息,3栋,87户
